ItemCode,ItemName,PrimaryUnit,ExtraUnit,ExtraBarcode,ExtraPrice
"6023637","SAMYANG SKIMCHI 120GM","PCS","OUT","4710145211037","30.475"
"6023639","SAMYANG CHAHARONI RAMEN 140GM","PCS","OUT","8801073101531","24.4375"
"6023640","SUTAH RAMEN 120GM","PCS","OUT","8801073104150","24.4375"
"6023642","SAMYANG POTATO RAMEN 120GM","PCS","OUT","8801073140622","24.4375"
"6023643","SAMYANG VEGETASTY NOODLE SOAP 115GM","PCS","OUT","8801073140530","24.4375"
"6023644","SAMYANG HOT PEPPER STIR-FRIED RAMEN 120G","PCS","OUT","8801073143432","24.4375"
"6023645","SAMYANG U-DONG 120GM","PCS","OUT","4710145710028","24.4375"
"6023691","ARACA CHICKEN GRILLER 800GM","PCS","CTN","3722476711514","118.45"
"6023696","TIFFANY WAFER BREAK  25GM","PCS","OUT","6291003205187","16.674999999999997"
"6023698","TIFFANY BREAK DELIGHTS 21GM","PCS","OUT","6291003204586","16.3875"
"6023714","BONTIME STROOPWAFELS CARAMEL 36GM","PCS","OUT-3","6298042782556","12.075"
"6023791","GTA CHICKEN 900GM","PCS","CTN","7798016100410","135.6425"
"6023798","7DAYS CAKE BAR ENBORED CARAMEL 40GM","PCS","OUT","6281007065283","18.400000000000002"
"6023798","7DAYS CAKE BAR ENBORED CARAMEL 40GM","PCS","OUT2","6281007065290","37.375"
"6023802","ZAM ZAM TUTTI FRUITTI 310ML","PCS","CTN","3030000000697","25.2885"
"6023803","ZAM ZAM STRWBERRY 310ML","PCS","CTN","3030000000698","25.2885"
"6023821","AVIA FROZEN CHICKEN GRILLER 900GM","PCS","CTN","17898506324634","136.85"
"6023823","NEST CHEE CORN PUFFS WITH CHEDD CHEE 40G","PCS","OUT","3030000000702","8.625"
"6023824","NEST POP CORN WITH CHEESE FLVR 40GM","PCS","OUT","3030000000704","8.625"
"6023825","NEST CHIPS WITH PIZZA FLVR 40GM","PCS","OUT","3030000000705","8.625"
"6023828","SADIA CHICKEN THIGHS 900G","PCS","CTN","3722476177792","150.65"
"6023829","SADIA CHICKEN LEG 900GM","PCS","CTN","3722476177815","154.96249999999998"
"6023834","DOUX CHICKEN FROZEN 800GM","PCS","CTN","3280316007802","134.54999999999998"
"6023846","OREO CHOCO CREAM 36.8GM","PCS","OUT","7622201764548","18.6875"
"6023848","LIKE HOME DONUT CAKE MULTIPA COCA  40GM","PCS","OUT","024354211578","6.325"
"6023862","LIKE HOME DONUT CAKE MULTIPA CARAMEL 40G","PCS","OUT","024354211691","6.325"
"6023963","BASMAH PUFAK FLAMING HOT 14GM","PCS","OUT","6084000110093","17.25"
"6023964","BASMAH PUFAK CHEESE 14GM","PCS","OUT","6084000110017","17.25"
"6023965","BASMAH PUFAK VEGETABLE & CHEESE 14GM","PCS","OUT","6084000110321","17.25"
"6023966","BASMAH PUFAK TOTAMTO KETCHUP 14GM","PCS","OUT","6084000110246","17.25"
"6023967","BASMAH PUFAK VEGGIE STRAWS 18GM","PCS","OUT","6084000119997","25.875"
"6023976","ZEEKO BALLES CHEESE 12GM","PCS","OUT","5033876051154","14.375"
"6023977","FANTAZEE CHEESE CURLS JALAPENO 22GM","PCS","OUT","5333876054682","14.375"
"6023978","FANTAZEE POTATO KETCHUP 15GM","PCS","OUT","5033876050485","18.1125"
"6023979","FANTAZEE POTATO CHIPS CHILLI 15GM","PCS","OUT","5033876050454","17.25"
"6023980","FANTAZEE POTATO CHIPS S&V 15GM","PCS","OUT","5033876050478","17.25"
"6023981","FANTAZEE POTATO CHIPS BARBECUE 15GM","PCS","OUT","5333876408720","17.25"
"6023982","FANTAZEE POTATO CHIPS CHEESE 15GM","PCS","OUT","5033876048963","17.25"
"6023984","KELLO COCO POPS CHO COS 330GM","PCS-3","OFFER","6290050427399","41.1125"
"6024046","DELI THINK 1.5-5MM BLUE","PCS","OUT","6921734941152","16.674999999999997"
"6024077","CANADA DRY CREAM SODA 250ML","PCS","OUT","5449000178671","16.042499999999997"
"6024078","CANADA DRY DANA 250ML","PCS","OUT","5449000178701","16.042499999999997"
"6024079","COCA COLA SPRITE ZERO CALORIES 500ML","PCS","CTN","5449000104342","109.25"
"6024080","EKON VANILA FLV BISCUITS 140GM","PCS","OUT","3030000000732","6.0375"
"6024082","EKON STRAWBRY FLVR BISCUITS 140GM","PCS","OUT","3030000000733","6.0375"
"6024084","EKON CHOCOLATE FLVR BISCUITS 140GM","PCS","OUT","3030000000734","6.0375"
"6024085","EKON BANANA FLV BISCUITS 140GM","PCS","OUT","3030000000735","6.0375"
"6024097","KD DYNAMIC  VANILLA WAFER 100GM","PCS","OUT","3030000000726","10.0625"
"6024097","KD DYNAMIC  VANILLA WAFER 100GM","PCS","CTN","18901972070413","90.8385"
"6024100","KD DIGESTIVE BISCUITS 130GM","PCS","OUT","3030000000716","8.912615"
"6024100","KD DIGESTIVE BISCUITS 130GM","PCS","CTN","18901972076156","106.93849999999999"
"6024102","KD DYNAMIC VANILLA BISCUIT 150GM","PCS","OUT","3030000000718","8.912615"
"6024102","KD DYNAMIC VANILLA BISCUIT 150GM","PCS","CTN","3030000001108","106.93849999999999"
"6024104","KD DYNAMIC ORANGE WAFER 100GM","PCS","OUT","3030000000720","7.4750000000000005"
"6024105","KD DYNAMIC STRAWBERRY WAFER 100GM","PCS","OUT","3030000000721","7.4750000000000005"
"6024105","KD DYNAMIC STRAWBERRY WAFER 100GM","PCS","CTN","3030000000979","91.988615"
"6024106","KD DYNAMIC STRAWBERY  BISCUIT  150GM","PCS","OUT","3030000000722","8.912615"
"6024106","KD DYNAMIC STRAWBERY  BISCUIT  150GM","PCS","CTN","3030000001103","108.3875"
"6024107","KD DYNAMIC PINEAPPLE CREAM BISCUITS 150G","PCS","OUT","3030000000723","8.912615"
"6024107","KD DYNAMIC PINEAPPLE CREAM BISCUITS 150G","PCS","CTN","3030000001105","106.93849999999999"
"6024108","KD DYNAMIC MANGO CREAM BISCUITS 150GM","PCS","OUT","3030000000709","8.912615"
"6024108","KD DYNAMIC MANGO CREAM BISCUITS 150GM","PCS","CTN","3030000001106","106.93849999999999"
"6024109","KD DYNAMIC CHOCOLATE CREAM BISCUITS 150G","PCS","OUT","3030000000724","8.912615"
"6024109","KD DYNAMIC CHOCOLATE CREAM BISCUITS 150G","PCS","CTN","3030000001107","106.93849999999999"
"6024110","KD DYNAMIC ORANGE CREAM BISCUITS 150GM","PCS","OUT","3030000000725","8.912615"
"6024110","KD DYNAMIC ORANGE CREAM BISCUITS 150GM","PCS","CTN","3030000001104","106.93849999999999"
"6024113","IMPERIAL LEATHER CLASSIC SOAP 125G","PCS","OUT","3030000000727","12.362499999999999"
"6024117","ARABIAN BEE HONEY 500GM","PCS","OUT","8906091723519","12.9375"
"6024118","CUSSONS I/L ELEGANCE SOAP 125GM","PCS","OUT","3030000000728","12.362499999999999"
"6024119","CUSSONS I/L ACTIVE SOAP 125GM","PCS","OUT","3030000000729","12.362499999999999"
"6024120","IMPERIAL LEATHER GOLD SOAP 125 GM","PCS","OUT","3030000000730","12.362499999999999"
"6024121","IMPERIAL LEATHER EXTRA CARE SOAP 125G","PCS","OUT","3030000000731","12.362499999999999"
"6024142","CARE BABY SOAP 150GM","PCS","OUT","3030000000737","9.1425"
"6024143","ARABIAN BEE HONEY 400GM","PCS","OUT","8906091723571","12.075"
"6024147","TRUE CHOICE GAR ROLL 46X52","PCS","OUT","7841101102407","12.362499999999999"
"6024148","TRUE CHOICE GAR ROLL 54X60","PCS","OUT","7841101102414","13.742615"
"6024149","TRUE CHOICE GAR ROLL 60X90","PCS","OUT","7841101102421","14.950115"
"6024150","TRUE CHOICE GAR ROLL 75X103","PCS","OUT","7841101102438","16.042499999999997"
"6024151","TRUE CHOICE GAR ROLL 80X110","PCS","OUT","7841101102445","13.742615"
"6024152","TRUE CHOICE GAR ROLL 90X110","PCS","OUT","7841101102452","22.425"
"6024153","TRUE CHOICE GAR ROLL 105X125","PCS","OUT","7841101102469","13.742615"
"6024154","TRUE CHOICE GAR ROLL 120X140","PCS","OUT","7841101102476","19.4925"
"6024156","FREYA JASMINE SOAP75 GM","PCS","OUT","3030000000739","5.4625"
"6024158","FREYA HONEY SOAP75 GM","PCS","OUT","3030000000740","5.4625"
"6024163","PANADOL ACTIFAST 2 TABLETS","SET","PKT","08816504","16.042499999999997"
"6024163","PANADOL ACTIFAST 2 TABLETS","SET","PKT","6291109120452","16.042499999999997"
"6024164","PANADOL GREEN 2 TABLETS","SET","CARD","3030000000744","10.35"
"6024164","PANADOL GREEN 2 TABLETS","SET","PKT","008811509","19.55"
"6024164","PANADOL GREEN 2 TABLETS","SET","PKT","08811509","19.55"
"6024187","TENSIL DECORATION 9CM X 2M","PCS","PCS-2","0801138135615","4.025"
"6024227","PARTY POPPER ROLL 50CM","PCS","PCS-2","840013135616","10.0625"
"6024257","ZWAN LUNCHEON MEAT BEEF 200GR PROMO.","OFFER","OUT","6291058159015","27.025115"
"6024262","ZWAN LUNCHEON MEATBEEF H&S 200GR","OFFER","OUT","6291058159022","27.025115"
"6024263","ZWAN CHICKEN L/M 200GR PROMO.","OFFER","OUT","6291058159039","30.1875"
"6024264","ZWAN LUNCHEON MEAT CHICKEN H&S 200G PROM","OFFER","OUT","6291058159046","27.025115"
"6024265","ZWAN LUNCHEON MEAT TURKEY 200 GR PROMO.","OFFER","OUT","6291058159053","27.025115"
"6024266","SNIPS SHIPS ASSTD TWIN PACK 150G PROMO","OFFER","OUT","2020000520177","17.1925"
"6024294","STING ENERGY DRINK BLUE 250ML","PCS","OUT","3030000000747","37.938500000000005"
"6024295","BEATS ENERGY DRINK 250ML","PCS","OUT2","3030000000776","6.612500000000001"
"6024295","BEATS ENERGY DRINK 250ML","PCS","OUT","3030000000748","17.25"
"6024295","BEATS ENERGY DRINK 250ML","PCS","CTN","3030000000752","33.338499999999996"
"6024448","CAPRISUN ORANGE 40X200ML","PCS","PCS-2","6281101260096","2.3000000000000003"
"6024449","CAPRISUN MIX FRUIT 40X200ML","PCS","PCS-2","6281101260119","2.3000000000000003"
"6024461","ALMARAI UHT JUICE MIXFRUIT ORANGE 180ML","PCS","OUT","6281007069625","11.0975"
"6024461","ALMARAI UHT JUICE MIXFRUIT ORANGE 180ML","PCS","CTN","6281007069649","33.062615"
"6024470","PURE PLUS FACIAL TISSUE 2 PLY X 300","PCS","OUT","6290360086569","10.338500000000002"
"6024470","PURE PLUS FACIAL TISSUE 2 PLY X 300","PCS","OUT","6298044202878","10.338500000000002"
"6024486","NOOR SUNFLOWER OIL 3X1.5L","PCS","PCS-2","3030000000799","16.3875"
"6024487","MIHAN DOOGH MINT LABAN 270ML","PCS","OUT","6260176808397","6.8999999999999995"
"6024501","SUROOR SPIRAL SALT & VINEGAR 14G","PCS","OUT","9501100484833","14.375"
"6024502","TAHA CHIPS 15GM","PCS","OUT","9501100019844","14.375"
"6024503","SARA CHIPS 15GM","PCS","OUT","9501100018199","14.375"
"6024524","VITAMIN C BOOM BOOM 240ML","PCS","OUT","3030000000772","14.375"
"6024524","VITAMIN C BOOM BOOM 240ML","PCS","CTN","3030000000755","131.1"
"6024531","FRANGOSUL CHICKEN 800GM","PCS","CTN","17894904041821","104.5925"
"6024563","PECH PECH CLASSIC COCOA CREAM 50GM","PCS","OUT","6263041004350","7.1875"
"6024564","NIHMA SUNFLOWER SEED 25G","PCS","OUT","0174872038963","21.5625"
"6024568","NUJOOM SPANISH TOMATO 25GM","PCS","OUT","8906060181708","13.742615"
"6024569","NUJOOM POPCORN CHEESE 25GM","PCS","OUT","8906684877339","13.742615"
"6024570","NUJOOM POPCORN SALTED 25GM","PCS","OUT","9510002478291","13.742615"
"6024571","NUJOOM CHILLI POPCORN 25GM","PCS","OUT","8906060181739","13.742615"
"6024579","MIGLOR SALMON CAT WET FOOD 100GM","PCS","OFFER","80075200130174","16.9625"
"6024580","MIGLOR CHUNKS CHICK/TURKEY CAN WET 405G","PCS","OFFER","8007520014137","23.862499999999997"
"6024581","MIGLOR CHUNKS SALMON 405GM","PCS","OFFER","8007520014144","23.862499999999997"
"6024582","MIGLOR CHUNKS BEEF CAT WET FOOD 405GM","PCS","OFFER","8007520014120","23.862499999999997"
"6024584","REFLEX ADULT CAT FOOD GOURMENT CHICK 2KG","PCS","OFFER","86989950288372","102.63749999999999"
"6024585","REFLEX KITTEN FOOD CHICKEN & RICE 2KG","PCS","OFFER","86989950288518","108.675"
"6024586","REFLEX ADUL CAT STERIL SALMON & RICE 2KG","PCS","OFFER","86989950288440","119.8875"
"6024595","PETALS FACIAL TISUE 150 SHET","PCS","OUT","6291106520941","9.4875"
"6024595","PETALS FACIAL TISUE 150 SHET","PCS","OUT","6291106523171","9.4875"
"6024596","SOFTCARE BABY WIPES 72 SHEET","PCS","OUT","6291106522365","12.075"
"6024597","SOFTCARE BABY WIPES 80 SHEET","PCS","OUT","6291106522341","12.362499999999999"
"6024598","SOFTCARE BABY WIPES 100 SHEET","PCS","OUT","6291106522396","12.075"
"6024649","SADIA CHICKEN GRILLER 1300GM","PCS","CTN","7893000075771","151.8"
"6024651","BELLA SARDINE IN VEGITABLE OIL  125GM","PCS","OUT2","3030000000927","9.1885"
"6024651","BELLA SARDINE IN VEGITABLE OIL  125GM","PCS","OUT","3030000000759","10.925"
"6024652","DENISE SARDINE IN CHILLI  125GM","PCS","OUT","3030000000760","10.925"
"6024764","DARK FANTASY VANILLA FILS 75GM","PCS","OUT","6291079237839","14.375"
"6024765","DARK FANTASY CHOCOC FILLS 75GM","PCS","OUT","6291079227816","14.375"
"6024765","DARK FANTASY CHOCOC FILLS 75GM","PCS","OUT","6291079227823","14.375"
"6024788","GEEN MAPLE PENNE PASTA 400GM","PCS","OUT","3030000000774","6.0375"
"6024791","COLGATE TP HERBAL 4 PACK 100ML OFFER","PCS","OFFER","8718951617827","18.975"
"6024833","FAIRY ROSE BLOOM 2X600ML","PCS-2","OFFER","8700216450652","21.5625"
"6024843","LOTTE CHOCO PIE REAL ORANGE","PCS","OUT","8901123001559","12.9375"
"6024959","KAKAJI  POTATO CHIPS CHILLI 12G","PCS","OUT","8906135621290","12.9375"
"6024960","KAKAJI  POTATO CHIPS CHEESE 12G","PCS","OUT","8906135621276","12.9375"
"6024961","KAKAJI  POTATO CHIPS CREAM ONION 12G","PCS","OUT","8906135621283","12.9375"
"6024962","KAKAJI  POTATO CHIPS KETCHUP 12 GM","PCS","OUT","8906135621306","12.9375"
"6025083","SEBAMED BABY BUBBLE BATH 200ML","PCS","OUT","4103040148339","43.125"
"6025084","SEBAMED BABY CLEANSING BAR 150GM","PCS","OUT","4103040016720","44.792500000000004"
"6025095","PALMARY HAPPY CHOCO KID WAFER CLASSC 42G","PCS","CTN","26133414006936","34.442499999999995"
"6025096","PALMARY HAPPY CHOCO KID WAFER WHITE 42G","PCS","CTN","16133414008216","34.7875"
"6025110","COUNTRY SWEETS BANARASI MINT","PCS","OUT","1000000210118","64.4"
"6025111","COUNTRY SWEETS ROSE MINT","PCS","OUT","1000000211290","64.4"
"6025131","LARAIX WATER 330ML","PCS","OUT","6299000099132","4.3125"
"6025132","KD MARIE MUNCH BISCUITS 150G","PCS","CTN","18901972083505","107.8125"
"6025137","MAGGI CHICKEN STOCK BOUILLON MP18G","PCS","OUT","6294017130537","12.362499999999999"
"6025138","MAHRA MASAL ASOR.(CHIC+MEAT+FISH ) 100GM","PCS-2","OFFER","55523470101192","14.0875"
"6025139","MAHRA MASALA ASOR (TUR+CORIA+CHIL) 200GM","PCS-2","OFFER","55523470101219","15.2375"
"6025140","MAHRA MASALA ASOR. (TUR+CORIA+CURR) 200G","PCS-2","OFFER","555234700999264","13.742615"
"6025140","MAHRA MASALA ASOR. (TUR+CORIA+CURR) 200G","PCS-2","OFFER","6291104481299","13.742615"
"6025146","COCA COLA SPRITE 10X155ML","PCS","OFFER","5449000331717","23"
"6025148","COCA COLA  REGULAR 10X155ML","PCS","OFFER","5449000331663","23"
"6025149","COCA COLA LIGHT 10X155ML","PCS","OFFER","5449000331687","23"
"6025151","COCA COLA FANTA ORANGE 10X155ML","PCS","OFFER","5449000331694","23"
"6025163","SANDO WAFER CHOC 32GM","PCS","OUT","8850580200381","35.6385"
"6025186","MF MILD SPECIAL DYNAMITE SAUCE  500ML","PCS","OFFER","0726529976946","31.9125"
"6025191","MF FRITES SAUCE 500ML","PCS","OFFER","0726529976236","31.9125"
"6025195","MF CHEESE TD 500ML","PCS","OFFER","0726529976953","31.9125"
"6025240","CRUNCHOS CHIPS NP 13GM CHEESE","OFFER","OUT","3030000000812","16.674999999999997"
"6025240","CRUNCHOS CHIPS NP 13GM CHEESE","OFFER","OUT","5038572102360","16.674999999999997"
"6025242","MONSTER ENERGY DRINK 500ML","PCS","CTN","3030000000808","136.5625"
"6025243","JUST POWER ENERGY DRINK 500ML","PCS","CTN","3030000000807","79.0625"
"6025244","JUST POWER ENERGY DRINK 250ML","PCS","CTN","3030000000806","60.375"
"6025260","PURINA FELIX WITH TUNA  IN JELLY 85 GM","PCS","OUT","9300605098602","48.5875"
"6025261","PURINA FELIX PARTY MIX SEAFOOD MIX 60GM","PCS","OUT","08850127008258","62.9625"
"6025266","NESTLE MILKY BAR 12GM","PCS","OUT","8000300431377","148.35"
"6025270","ALVITA PICCOLI 400GM","PCS","OUT","3030000000809","6.612500000000001"
"6025272","BOZO SPECIAL SHRIMPS 17G","PCS","OUT","3030000000811","12.075"
"6025272","BOZO SPECIAL SHRIMPS 17G","PCS","OUT","6224000582746","12.075"
"6025273","BOZO SPECIAL CHICKEN FLAVOURS CHIPS 17G","PCS","OUT","3030000000810","12.075"
"6025280","QHUSH HAVANA JUICY 500ML","PCS","CTN","3030000000821","78.775"
"6025281","QHUSH EXTREME ENERGY FOCUS 500ML","PCS","CTN","3030000000820","78.775"
"6025282","QHUSH EXTREME ENERGY 500ML","PCS","CTN","3030000000822","78.775"
"6025283","QHUSH GLACIER NOOTROPIC 500ML","PCS","CTN","3030000000818","78.775"
"6025284","QHUSH RED RUSH ENERGY 500ML","PCS","CTN","3030000000817","78.775"
"6025285","SPIKE ENERGY ORIGINAL FLAVOUR 500ML","PCS","CTN","3030000000823","78.775"
"6025286","STAR SODA LEMON 295ML","PCS","OUT","6290360331546","11.7875"
"6025286","STAR SODA LEMON 295ML","PCS","OUT","6291010914072","11.7875"
"6025293","SLOOPY VEGITABLE FLAVOUR 70G","PCS","OUT","8908006936717","6.8425"
"6025294","SLOOPY CHICKEN FLAVOUR 70G","PCS","OUT","8908006936694","6.8425"
"6025295","SLOOPY SPICY CHICKEN FLAVOUR 70G","PCS","OUT","8908006936687","6.8425"
"6025296","SLOOPY SPICY BEEF  FLAVOUR 70G","PCS","OUT","8908006936212","6.8425"
"6025297","SLOOPY SPICY SHRIMP FLAVOUR 70G","PCS","OUT","8908006936342","6.8425"
"6025298","SLOOPY SPICY CURRY FLAVOUR 70G","PCS","OUT","8908006936700","6.8425"
"6025300","MARBELLA EXTRA VIRGIN OLIVES OIL 1L","PCS","OFFER","0726529977219","10.338500000000002"
"6025301","MAROUF TOMATO PASTE  660GM","PCS","OUT","0769503447869","28.7385"
"6025335","SNICKERS 50G","PCS","OUT","5000159558891","74.175"
"6025339","CLASSIC MIX  PICKLES 400GM","PCS","PCS-2","641995002022","4.025"
"6025356","MF BURGER SAUCE 500ML","PCS","OFFER","0726529976243","31.9125"
"6025390","SMINT S/FREE WILD BERRY 8GMS","PCS","OUT","8410031921991","86.25"
"6025392","SMINT TIN PEPPER  2HR CLN BREATH TIN 35G","PCS-2","OFFER","8410031945713","130.2375"
"6025415","NIGHT TIGER ENERGY DRINK","PCS","CTN","3030000000819","78.775"
"6025422","HEAVENS WITH EXTRA VIRGIN  OLIVES OIL 1L","PCS","CTN","3030000000814","150.59249999999997"
"6025425","AHVAN TOMATO PASTE 400GM","PCS","OUT","3030000000932","4.8875"
"6025426","CHOCO TATTO BANANA 18GM","PCS","OUT","8697416413375","12.6385"
"6025427","CHOCO TATTO CHOCOLATE 18GM","PCS","OUT","8697416413351","12.075"
"6025428","CHOCO TATTO MILK  18GM","PCS","OUT","8697416413368","12.075"
"6025429","7DAYS CAKE BAR ENBORED MILK  40GM","PCS","OUT","6281007065313","17.825"
"6025429","7DAYS CAKE BAR ENBORED MILK  40GM","PCS","OUT2","6281007065320","37.375"
"6025431","AMAR INDIAN SONA MASOORI RICE 18KG","PCS","2KG","3030000001091","9.1885"
"6025432","CARTOLLI MILK PLUS BISCUIT 600GM","PCS","PCS-2","8906073540981","0.5750000000000001"
"6025435","HEALTY LEMON MINT COLA 250ML","PCS","OUT","725765694058","16.3875"
"6025438","HEALTY PINEAPPLE COLA 250ML","PCS","OUT","725765694065","16.3875"
"6025439","HEALTY COLA ZERO SUGAR 250ML","PCS","OUT","725765694041","16.3875"
"6025440","ULTRON 2X BLISTER BLUE","PCS","BOX","0787790802853","7.7625"
"6025441","GIGIS G4 HITZ MIX","PCS","BOX","0644216956203","8.625"
"6025442","GIGIS G4 0.7 MM BOX BLUE","PCS","OUT","8907430050679","7.992500000000001"
"6025443","GIGIS G4 0.7 MM BOX BLACK","PCS","OUT","8907430050686","7.992500000000001"
"6025444","UNIMAX G-GOLD BLUE","PCS","OUT","644216931200","18.1125"
"6025445","GIGIS MARGO 0.5MM BLUE","PCS","OUT","0787790862154","10.925"
"6025446","GIGIS G-6000 BLUE","PCS","OUT","0691835326528","9.1425"
"6025447","NEXT G.7 MM","PCS","OUT","0691835331324","13.742615"
"6025448","TRIO DC BLUE 1.00 MM MIX JAR BLUE","PCS","OUT","8907430050280","14.0875"
"6025449","G 8055 BLUE","PCS","OUT","0644216959907","14.0875"
"6025450","GIGIS G-GOLD JAR BLUE","PCS","OUT","0644216959303","35.6385"
"6025451","GIGIS POINT - 0.7 MM JAR","PCS","OUT","0691835000244","23.862499999999997"
"6025452","TOPTEK FUSION RTO.7MM+QUARTZ BLUE","PCS","OUT","0644216969302","97.75"
"6025453","G-WAVE BLUE","PCS","OUT","0644216961405","14.0875"
"6025454","GIGIS G-4 0.7 MM BOX RED","PCS","OUT","8907430050709","29.8425"
"6025455","GIGIS G-4 0.7 MM BOX GREEN","PCS","OUT","8907430063891","29.8425"
"6025456","7-RACE BLUE","PCS","OUT","8907430026155","17.537499999999998"
"6025457","GIGIS G-GOLD  BLCK","PCS","OUT","0644216949908","57.44250000000001"
"6025458","GIGIS G-GOLD  RED","PCS","OUT","0644216950201","57.44250000000001"
"6025459","GIGIS G-9 MIX","PCS","OUT","0644216947003","44.792500000000004"
"6025460","GIGIS G-9 BLUE","PCS","OUT","0644216946709","44.792500000000004"
"6025461","GIGIS GLUE STICK 8GM","PCS","OUT","644216952908","40.824999999999996"
"6025462","GIGIS GLUE STICK 35GM","PCS","OUT","644216953202","53.1875"
"6025466","GIGIS COLOR PENCIL 7""12 PCS","PCS","OUT","6251592294412","8.0385"
"6025467","GIGIS COLOR PENCIL 7""24PCS","PCS","OUT","6251592294719","12.075"
"6025468","GIGI HB TRAINGULAR PENCIL BLK","PCS","OUT","6251592293415","4.3125"
"6025469","GIGI HB TRAINGULAR PENCIL YLW","PCS","OUT","6251592293613","4.3125"
"6025470","VIGO BLACK WOOD PENCIL V-110","PCS","OUT","6937777153094","6.325"
"6025471","VIGO ANIMAL PENCIL PENCIL V-11","PCS","OUT","6937777188881","5.175"
"6025472","GIGIS HB PENCIL TRIA JAR YELLOW","PCS","OUT","0787790842453","13.742615"
"6025475","GIGIS PERMANET MARKER BULL BLACK","PCS","PCS-2","0691835010748","2.5875"
"6025482","GIGIS PASTEL HIGHLIGHTERS MIX","PCS","OUT","0787790822158","6.612500000000001"
"6025483","GIGIS NEON-HIGHLIGHTER BLUE","PCS","OUT","0787790821557","13.742615"
"6025485","GIGIS NEON-HIGHLIGHTER GREEN","PCS","OUT","0787790819950","13.742615"
"6025486","GIGIS NEON-HIGHLIGHTER PINK","PCS","OUT","0787790819653","13.742615"
"6025489","GIGIS G.DUAL MARKER (0.5+1.2M)","PCS","OUT","0691835053646","18.3425"
"6025499","ORYX DATE FILLED COOKIES 20GM","PCS","OUT","9501025253316","8.912615"
"6025500","COFFEE JOY 39GM","PCS","OUT","8996001301852","31.337500000000002"
"6025501","BULL RAMEN HOT CHICKEN 137.8GM","PCS","OUT","6297001346433","39.675"
"6025502","BULL RAMEN CARBONARA HOT CHICKEN 137.8GM","PCS","OUT","6297001346426","39.675"
"6025503","A.GARDEN BBQ SAUCE ORIGINAL 2X510GR","PCS","PCS-2","717273508828","17.825"
"6025513","HILWA CHICKEN STOCK 20GM","PCS","OUT","6223001856603","14.8925"
"6025558","AMERICANA CUPCAKE VANILLA 1 PIECE 25GM","PCS","OUT","6281033216710","22.425"
"6025559","PINAR PREM PROCESSD CREAM CHEESE 2X500GM","PCS-2","OFFER","6291108342565","29.888499999999997"
"6025560","PINAR PREM PROCESSD CHDR CHEESE 2X500GM","PCS-2","OFFER","6291108342572","29.888499999999997"
"6025565","AMERICANA C.CAKE STRAWBRY FILD 1 PI 28GM","PCS","OUT","6281033297634","22.425"
"6025566","AMERICANA C.CAKE CHOCLATE FILD 1 PI 28GM","PCS","OUT","6281033291205","22.425"
"6025582","REIHAN  CREAM CARAMEL 70GM","PCS","OUT","3030000000826","24.724999999999998"
"6025591","AMERICANA CUPCAKE VANILLA 2 PIECES 55GM","PCS","OUT","6281033209415","59.74250000000001"
"6025592","AMERICNA UNCOTD CAKE BAR VANILA CRM 20GM","PCS","OUT","6281033155149","22.1375"
"6025593","AMRICANA UNC. CAKE BAR CHOCOLT CRM 20GM","PCS","OUT","6281033152506","22.1375"
"6025594","AMRICANA UNC.CAKE BAR STRWBERY CRM 20GM","PCS","OUT","6281033337491","22.1375"
"6025597","REIHAN LIME FLVR JELLY 75G","PCS","OUT","3030000000828","19.262500000000003"
"6025598","REIHAN MIXD FRUIT FLVR JELLY 75G","PCS","OUT","3030000000829","19.262500000000003"
"6025599","REIHAN RASPBERRY FLVR JELLY 75G","PCS","OUT","3030000000830","19.262500000000003"
"6025600","REIHAN STRAWBERRY FLVR JELLY 75G","PCS","OUT","3030000000831","19.262500000000003"
"6025601","REIHAN LEMON FLVR JELLY 75G","PCS","OUT","3030000000832","19.262500000000003"
"6025602","REIHAN PINEAPPLE FLVR JELLY  75G","PCS","OUT","3030000000833","19.262500000000003"
"6025603","REIHAN ORANGE FLVR JELLY 75G","PCS","OUT","3030000000834","19.262500000000003"
"6025604","REIHAN CHERRY FLVR JELLY 75G","PCS","OUT","3030000000835","19.262500000000003"
"6025605","REIHAN CORN FLOUR  400G","PCS","OUT","3030000000836","8.912615"
"6025606","REIHAN DUMPLING MIX 500G","PCS","OUT","3030000000837","18.6875"
"6025609","AZZURRO TABLE SALT 700G","PCS","OFFER","3030000000931","5.7385"
"6025620","AL ISLAMI  MALABAR PARATHA 400GM","PCS","OFFER","6291002713287","11.4885"
"6025621","AL ISLAMI  CHAPATTI 600GM","PCS","OFFER","6291002713850","27.025115"
"6025625","AL ISLAMI EXTRA LARGE SHRIMPS (B)  900GM","PCS","OFFER","6291002713959","86.192615"
"6025626","AL ISLAMI EXTRA LARGE SHRIMPS (B)  800GM","PCS","OFFER","6291002713966","79.0625"
"6025639","MOUNTAIN DEW 250ML","PCS","CTN","3030000000838","60.375"
"6025642","AJEEB CREAM CARAMEL 80G","PCS","OUT","6294010704285","14.938500000000001"
"6025643","AJEEB CHERRY JELLY 72G","PCS","OUT","6294010706180","14.375"
"6025644","AJEEB STRAWBERRY JELLY 72G","PCS","OUT","6294010706203","14.375"
"6025645","AJEEB ORANGE CAKE MIX 500G","PCS","OUT","6294010706296","21.275"
"6025647","AJEEB DUMPLING MIX  500G","PCS","OUT","6294010704292","12.9375"
